row_id,analysis_id,analysis_name,cancer_id,cancer_name,phecode,phecode_sort,disease_name,system,system_display,disease_system,disease_system_display,system_color,sex,count,beta,se,effect_ratio,hr_original,hr_plot,ci_lower,ci_upper,p_value,q_value,significant,positive_significant,direction,model_type,effect_measure,events_group_one,person_years_group_one,incidence_rate_group_one,events_group_two,person_years_group_two,incidence_rate_group_two,group_one_label,group_two_label,incidence_rate_cancer,incidence_rate_matched_unexposed,comparison_label
129,analysis,MDD diagnosis,analysis,MDD diagnosis,550.1,550.1,Inguinal hernia,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,1117.0,-0.052710813565745,0.031961086427497,0.9486543107761878,0.9486543107761878,0.9486543107761878,0.8910501723285428,1.0099824109819278,0.099102888522048,0.1110429955728972,False,False,protective,,Hazard ratio,1117.0,438.3,2.55,11203.0,4146.27,2.7,Exposed group,Unexposed group,2.55,2.7,Unexposed group
586,analysis,MDD diagnosis,analysis,MDD diagnosis,564.8,564.8,Abnormal findings on exam of gastrointestinal tract/ abdominal area,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,434.0,0.0,0.0,4099.35,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
718,analysis,MDD diagnosis,analysis,MDD diagnosis,573.7,573.7,Abnormal results of function study of liver,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
594,analysis,MDD diagnosis,analysis,MDD diagnosis,573.9,573.9,Abnormal serum enzyme levels,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1093,analysis,MDD diagnosis,analysis,MDD diagnosis,573.4,573.4,Acute and subacute necrosis of liver,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,466.55,0.0,8.0,4563.98,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
808,analysis,MDD diagnosis,analysis,MDD diagnosis,535.1,535.1,Acute gastritis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,200.0,,,,,,,,,,False,False,elevated,,Hazard ratio,200.0,456.78,0.44,1006.0,4442.38,0.23,Exposed group,Unexposed group,0.44,0.23,Unexposed group
360,analysis,MDD diagnosis,analysis,MDD diagnosis,565.1,565.1,Anal and rectal polyp,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,207.0,,,,,,,,,,False,False,elevated,,Hazard ratio,207.0,456.85,0.45,1745.0,4427.63,0.39,Exposed group,Unexposed group,0.45,0.39,Unexposed group
410,analysis,MDD diagnosis,analysis,MDD diagnosis,526.3,526.3,Anomalies of jaw size/symmetry,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,9.0,,,,,,,,,,False,False,elevated,,Hazard ratio,9.0,462.61,0.02,42.0,4502.37,0.01,Exposed group,Unexposed group,0.02,0.01,Unexposed group
341,analysis,MDD diagnosis,analysis,MDD diagnosis,524.3,524.3,Anomalies of tooth position/malocclusion,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,23.0,,,,,,,,,,False,False,elevated,,Hazard ratio,23.0,462.49,0.05,144.0,4501.92,0.03,Exposed group,Unexposed group,0.05,0.03,Unexposed group
799,analysis,MDD diagnosis,analysis,MDD diagnosis,572,572.0,Ascites (non malignant),digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1026,analysis,MDD diagnosis,analysis,MDD diagnosis,535.2,535.2,Atrophic gastritis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,65.0,,,,,,,,,,False,False,elevated,,Hazard ratio,65.0,457.7,0.14,325.0,4446.56,0.07,Exposed group,Unexposed group,0.14,0.07,Unexposed group
712,analysis,MDD diagnosis,analysis,MDD diagnosis,525.2,525.2,Atrophy of edentulous alveolar ridge,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,10.0,,,,,,,,,,False,False,elevated,,Hazard ratio,10.0,462.57,0.02,127.0,4501.74,0.03,Exposed group,Unexposed group,0.02,0.03,Unexposed group
1053,analysis,MDD diagnosis,analysis,MDD diagnosis,539,539.0,Bariatric surgery,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,21.0,,,,,,,,,,False,False,elevated,,Hazard ratio,21.0,468.29,0.04,50.0,4592.47,0.01,Exposed group,Unexposed group,0.04,0.01,Unexposed group
979,analysis,MDD diagnosis,analysis,MDD diagnosis,574.2,574.2,Calculus of bile duct,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,220.0,,,,,,,,,,False,False,elevated,,Hazard ratio,220.0,445.87,0.49,1679.0,4230.65,0.4,Exposed group,Unexposed group,0.49,0.4,Unexposed group
707,analysis,MDD diagnosis,analysis,MDD diagnosis,557.1,557.1,Celiac disease,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,78.0,,,,,,,,,,False,False,elevated,,Hazard ratio,78.0,433.53,0.18,568.0,4095.34,0.14,Exposed group,Unexposed group,0.18,0.14,Unexposed group
886,analysis,MDD diagnosis,analysis,MDD diagnosis,528.3,528.3,Cellulitis and abscess of oral soft tissues,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,61.0,,,,,,,,,,False,False,elevated,,Hazard ratio,61.0,464.18,0.13,305.0,4531.86,0.07,Exposed group,Unexposed group,0.13,0.07,Unexposed group
504,analysis,MDD diagnosis,analysis,MDD diagnosis,575.1,575.1,Cholangitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,86.0,,,,,,,,,,False,False,elevated,,Hazard ratio,86.0,446.75,0.19,606.0,4238.37,0.14,Exposed group,Unexposed group,0.19,0.14,Unexposed group
222,analysis,MDD diagnosis,analysis,MDD diagnosis,575.6,575.6,Cholesterolosis of gallbladder,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,447.01,0.0,20.0,4240.14,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1084,analysis,MDD diagnosis,analysis,MDD diagnosis,577.2,577.2,Chronic pancreatitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,67.0,,,,,,,,,,False,False,elevated,,Hazard ratio,67.0,464.86,0.14,262.0,4542.26,0.06,Exposed group,Unexposed group,0.14,0.06,Unexposed group
286,analysis,MDD diagnosis,analysis,MDD diagnosis,573.1,573.1,Chronic passive congestion of liver,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,466.57,0.01,28.0,4564.05,0.01,Exposed group,Unexposed group,0.01,0.01,Unexposed group
523,analysis,MDD diagnosis,analysis,MDD diagnosis,536.7,536.7,"Complications of gastrostomy, colostomy and enterostomy",digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,458.05,0.0,0.0,4448.51,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
769,analysis,MDD diagnosis,analysis,MDD diagnosis,577.3,577.3,Cyst and pseudocyst of pancreas,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,42.0,,,,,,,,,,False,False,elevated,,Hazard ratio,42.0,465.11,0.09,262.0,4542.48,0.06,Exposed group,Unexposed group,0.09,0.06,Unexposed group
1085,analysis,MDD diagnosis,analysis,MDD diagnosis,528.4,528.4,Cysts of oral soft tissues,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,42.0,,,,,,,,,,False,False,elevated,,Hazard ratio,42.0,464.29,0.09,364.0,4531.47,0.08,Exposed group,Unexposed group,0.09,0.08,Unexposed group
645,analysis,MDD diagnosis,analysis,MDD diagnosis,526.1,526.1,Cysts of the jaws,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,18.0,,,,,,,,,,False,False,elevated,,Hazard ratio,18.0,462.56,0.04,193.0,4501.86,0.04,Exposed group,Unexposed group,0.04,0.04,Unexposed group
304,analysis,MDD diagnosis,analysis,MDD diagnosis,521.2,521.2,"Dental abrasion, erosion and attrition",digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,462.65,0.0,9.0,4502.76,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1094,analysis,MDD diagnosis,analysis,MDD diagnosis,521.1,521.1,Dental caries,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,90.0,,,,,,,,,,False,False,elevated,,Hazard ratio,90.0,462.24,0.19,432.0,4500.54,0.1,Exposed group,Unexposed group,0.19,0.1,Unexposed group
465,analysis,MDD diagnosis,analysis,MDD diagnosis,561.1,561.1,Diarrhea,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,189.0,,,,,,,,,,False,False,elevated,,Hazard ratio,189.0,433.04,0.44,855.0,4095.03,0.21,Exposed group,Unexposed group,0.44,0.21,Unexposed group
432,analysis,MDD diagnosis,analysis,MDD diagnosis,528.5,528.5,Diseases of lips,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,39.0,,,,,,,,,,False,False,elevated,,Hazard ratio,39.0,464.3,0.08,285.0,4531.92,0.06,Exposed group,Unexposed group,0.08,0.06,Unexposed group
419,analysis,MDD diagnosis,analysis,MDD diagnosis,530.5,530.5,Disorders of esophageal motility,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,60.0,,,,,,,,,,False,False,elevated,,Hazard ratio,60.0,453.57,0.13,304.0,4382.42,0.07,Exposed group,Unexposed group,0.13,0.07,Unexposed group
838,analysis,MDD diagnosis,analysis,MDD diagnosis,527.7,527.7,Disturbance of salivary secretion,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,61.0,,,,,,,,,,False,False,elevated,,Hazard ratio,61.0,464.15,0.13,276.0,4531.78,0.06,Exposed group,Unexposed group,0.13,0.06,Unexposed group
386,analysis,MDD diagnosis,analysis,MDD diagnosis,520.2,520.2,Disturbances in tooth eruption,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,40.0,,,,,,,,,,False,False,elevated,,Hazard ratio,40.0,462.41,0.09,276.0,4501.4,0.06,Exposed group,Unexposed group,0.09,0.06,Unexposed group
783,analysis,MDD diagnosis,analysis,MDD diagnosis,562.2,562.2,Diverticulitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,434.0,0.0,0.0,4099.35,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
218,analysis,MDD diagnosis,analysis,MDD diagnosis,530.6,530.6,"Diverticulum of esophagus, acquired",digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,21.0,,,,,,,,,,False,False,elevated,,Hazard ratio,21.0,453.79,0.05,187.0,4383.29,0.04,Exposed group,Unexposed group,0.05,0.04,Unexposed group
700,analysis,MDD diagnosis,analysis,MDD diagnosis,535.6,535.6,Duodenitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,118.0,,,,,,,,,,False,False,elevated,,Hazard ratio,118.0,457.37,0.26,573.0,4445.46,0.13,Exposed group,Unexposed group,0.26,0.13,Unexposed group
322,analysis,MDD diagnosis,analysis,MDD diagnosis,536.8,536.8,Dyspepsia and other specified disorders of function of stomach,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,457.95,0.01,11.0,4448.38,0.0,Exposed group,Unexposed group,0.01,0.0,Unexposed group
832,analysis,MDD diagnosis,analysis,MDD diagnosis,532,532.0,Dysphagia,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,453.88,0.0,0.0,4384.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
462,analysis,MDD diagnosis,analysis,MDD diagnosis,530.2,530.2,Esophageal bleeding (varices/hemorrhage),digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,113.0,,,,,,,,,,False,False,elevated,,Hazard ratio,113.0,453.52,0.25,823.0,4381.27,0.19,Exposed group,Unexposed group,0.25,0.19,Unexposed group
208,analysis,MDD diagnosis,analysis,MDD diagnosis,526.8,526.8,Exostosis of jaw,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,462.66,0.0,0.0,4502.81,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
666,analysis,MDD diagnosis,analysis,MDD diagnosis,550.3,550.3,Femoral hernia,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,55.0,,,,,,,,,,False,False,elevated,,Hazard ratio,55.0,444.54,0.12,431.0,4213.02,0.1,Exposed group,Unexposed group,0.12,0.1,Unexposed group
670,analysis,MDD diagnosis,analysis,MDD diagnosis,561.2,561.2,Flatulence,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,434.0,0.0,0.0,4099.35,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
300,analysis,MDD diagnosis,analysis,MDD diagnosis,535.9,535.9,"Gastritis and duodenitis, NOS",digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,7.0,,,,,,,,,,False,False,elevated,,Hazard ratio,7.0,457.96,0.02,22.0,4448.13,0.0,Exposed group,Unexposed group,0.02,0.0,Unexposed group
487,analysis,MDD diagnosis,analysis,MDD diagnosis,530.7,530.7,Gastroesophageal laceration-hemorrhage syndrome,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,33.0,,,,,,,,,,False,False,elevated,,Hazard ratio,33.0,453.72,0.07,150.0,4383.62,0.03,Exposed group,Unexposed group,0.07,0.03,Unexposed group
759,analysis,MDD diagnosis,analysis,MDD diagnosis,569.2,569.2,Gastrointestinal complications,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,62.0,,,,,,,,,,False,False,elevated,,Hazard ratio,62.0,457.57,0.14,240.0,4434.87,0.05,Exposed group,Unexposed group,0.14,0.05,Unexposed group
1101,analysis,MDD diagnosis,analysis,MDD diagnosis,531.5,531.5,Gastrojejunal ulcer,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,14.0,,,,,,,,,,False,False,elevated,,Hazard ratio,14.0,460.97,0.03,40.0,4479.53,0.01,Exposed group,Unexposed group,0.03,0.01,Unexposed group
1007,analysis,MDD diagnosis,analysis,MDD diagnosis,536.3,536.3,Gastroparesis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,458.05,0.0,0.0,4448.51,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
793,analysis,MDD diagnosis,analysis,MDD diagnosis,523.1,523.1,Gingivitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,14.0,,,,,,,,,,False,False,elevated,,Hazard ratio,14.0,462.6,0.03,111.0,4502.34,0.02,Exposed group,Unexposed group,0.03,0.02,Unexposed group
624,analysis,MDD diagnosis,analysis,MDD diagnosis,529.1,529.1,Glossitis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,59.0,,,,,,,,,,False,False,elevated,,Hazard ratio,59.0,464.21,0.13,322.0,4531.77,0.07,Exposed group,Unexposed group,0.13,0.07,Unexposed group
317,analysis,MDD diagnosis,analysis,MDD diagnosis,529.6,529.6,Glossodynia,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,28.0,,,,,,,,,,False,False,elevated,,Hazard ratio,28.0,464.37,0.06,136.0,4532.65,0.03,Exposed group,Unexposed group,0.06,0.03,Unexposed group
608,analysis,MDD diagnosis,analysis,MDD diagnosis,530.9,530.9,Heartburn,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,453.88,0.0,0.0,4384.28,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
754,analysis,MDD diagnosis,analysis,MDD diagnosis,578.1,578.1,Hematemesis,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,129.0,,,,,,,,,,False,False,elevated,,Hazard ratio,129.0,461.52,0.28,728.0,4498.56,0.16,Exposed group,Unexposed group,0.28,0.16,Unexposed group
333,analysis,MDD diagnosis,analysis,MDD diagnosis,573.3,573.3,Hepatomegaly,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1027,analysis,MDD diagnosis,analysis,MDD diagnosis,520.1,520.1,Hereditary disturbances in tooth structure,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,2.0,,,,,,,,,,False,False,elevated,,Hazard ratio,2.0,462.64,0.0,12.0,4502.76,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
219,analysis,MDD diagnosis,analysis,MDD diagnosis,527.1,527.1,Hypertrophy of salivary gland,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,5.0,,,,,,,,,,False,False,elevated,,Hazard ratio,5.0,464.47,0.01,87.0,4532.84,0.02,Exposed group,Unexposed group,0.01,0.02,Unexposed group
309,analysis,MDD diagnosis,analysis,MDD diagnosis,559,559.0,Ileostomy status,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,434.0,0.0,0.0,4099.35,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
925,analysis,MDD diagnosis,analysis,MDD diagnosis,560.2,560.2,Impaction of intestine,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,47.0,,,,,,,,,,False,False,elevated,,Hazard ratio,47.0,433.85,0.11,149.0,4098.9,0.04,Exposed group,Unexposed group,0.11,0.04,Unexposed group
990,analysis,MDD diagnosis,analysis,MDD diagnosis,550.6,550.6,Incisional hernia,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,444.83,0.0,0.0,4215.53,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
973,analysis,MDD diagnosis,analysis,MDD diagnosis,526.5,526.5,Inflammatory conditions of jaw,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,27.0,,,,,,,,,,False,False,elevated,,Hazard ratio,27.0,462.54,0.06,162.0,4502.11,0.04,Exposed group,Unexposed group,0.06,0.04,Unexposed group
258,analysis,MDD diagnosis,analysis,MDD diagnosis,573.5,573.5,Jaundice (not of newborn),digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
366,analysis,MDD diagnosis,analysis,MDD diagnosis,526.9,526.9,Jaw disease NOS,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,26.0,,,,,,,,,,False,False,elevated,,Hazard ratio,26.0,462.52,0.06,134.0,4502.03,0.03,Exposed group,Unexposed group,0.06,0.03,Unexposed group
211,analysis,MDD diagnosis,analysis,MDD diagnosis,537.1,537.1,Lesions of stomach and duodenum,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,458.05,0.0,0.0,4448.51,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
1022,analysis,MDD diagnosis,analysis,MDD diagnosis,528.6,528.6,Leukoplakia of oral mucosa,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,62.0,,,,,,,,,,False,False,elevated,,Hazard ratio,62.0,464.18,0.13,297.0,4531.85,0.07,Exposed group,Unexposed group,0.13,0.07,Unexposed group
662,analysis,MDD diagnosis,analysis,MDD diagnosis,571.8,571.8,Liver abscess and sequelae of chronic liver disease,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,210.0,,,,,,,,,,False,False,elevated,,Hazard ratio,210.0,466.31,0.45,1446.0,4562.16,0.32,Exposed group,Unexposed group,0.45,0.32,Unexposed group
777,analysis,MDD diagnosis,analysis,MDD diagnosis,573.2,573.2,Liver replaced by transplant,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,466.57,0.0,0.0,4564.05,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
578,analysis,MDD diagnosis,analysis,MDD diagnosis,525.1,525.1,Loss of teeth or edentulism,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,1.0,,,,,,,,,,False,False,elevated,,Hazard ratio,1.0,462.63,0.0,6.0,4502.71,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
449,analysis,MDD diagnosis,analysis,MDD diagnosis,579.8,579.8,Nonspecific abnormal findings in stool contents,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,462.06,0.0,0.0,4500.94,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
206,analysis,MDD diagnosis,analysis,MDD diagnosis,575.9,575.9,Nonspecific abnormal findings on radiological and other examination of biliary tract,digestive,Digestive diseases,digestive,Digestive diseases,#A5C5D9,Both,0.0,,,,,,,,,,False,False,elevated,,Hazard ratio,0.0,447.02,0.0,0.0,4240.31,0.0,Exposed group,Unexposed group,0.0,0.0,Unexposed group
